IMDb_ID,Title,Year,Genre,IMDb_Rating,Votes,Director,Main_Actors,Runtime,Plot,Poster_URL
tt32253481,The Dirty Gerund Poetry Show,2024,Documentary,9.8,12,Manuel Alvarado,Nicole Jean Turner,N/A,A concert film documenting The Dirty Gerund Poetry Show.,https://m.media-amazon.com/images/M/MV5BZGExM2UxYjktNjhmZi00Njk5LTkxOTEtMjkzMTBmYjUzNDkzXkEyXkFqcGc@._V1_SX300.jpg
tt35312114,Against All Odds,2025,Sci-Fi,9.8,12,Jack Faith,"Jack Faith, Rachel Paige, RayJay Serrano",71 min,N/A,https://m.media-amazon.com/images/M/MV5BYzY1NjI1YmQtNGU0Ny00NjI3LTlmMWUtM2JjYjZiODc0ZWVjXkEyXkFqcGc@._V1_SX300.jpg
tt38812952,Legacy: The Fifty State Story of Letters from Home,2025,Documentary,9.8,12,Dan Beckmann,"Erinn Dearth, Dan Beckmann, Myra Miller",80 min,N/A,N/A
tt9518824,Enakta Leiringei,2017,Romance,9.8,12,Longjam Manoranjan,"Kaiku, Soma Laishram, Soma",N/A,,https://m.media-amazon.com/images/M/MV5BYjc0ZGFhOGUtYmZhMy00OTAzLWFmODAtZTczMDZhMWZkOTYxXkEyXkFqcGdeQXVyNjIyNjM0NzE@._V1_SX300.jpg
tt15614514,Amche Samsar,2021,Family,9.8,11,Sandeep Kamath,"Kusuma Kamath, Sumathi Kamath, Pundalika Marate",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODVkNzdkNTMtZWViZC00ODJhLWEzMGEtZjg3ZTJlMmJlNDdhXkEyXkFqcGdeQXVyODcwOTU3MDI@._V1_SX300.jpg
tt16790672,Freedom Street,2022,Documentary,9.8,11,Alfred Pek,"Nur Azizah, Trish Cameron, Carly Gordyn",114 min,14000 Refugees are trapped in limbo; caught in the crossfire of Australia's border policy and Indonesia's indifference.,https://m.media-amazon.com/images/M/MV5BZDY5YTBmYjgtZDdiMi00MzdjLWIxOWMtOWRkNDUzMTI1ZWNjXkEyXkFqcGdeQXVyNjk1NTc1NzI@._V1_SX300.jpg
tt36757883,Prin Ochii Lor,2025,Documentary,9.8,11,Liviu Vulpescu,"Liviu Vulpescu, Mihaila Victor, Liviu Vulpescu",N/A,"An intimate, cinematic documentary series that takes you behind the scenes of a Romanian Counter-Strike 2 team fighting to make a name for themselves in the local esports scene.",N/A
tt4211854,You Have His Eyes,2014,Documentary,9.8,11,Christopher Thomas Wilson,"Christopher Thomas Wilson, Christopher Thomas Wilson, Christopher Thomas Wilson",90 min,At three months old Christopher was adopted. 25 years later he reunited with his biological mother. He then began documenting his search for his father. An intense life-changing experience is captured as Chris uncovers the dormant tr,https://m.media-amazon.com/images/M/MV5BNGRhYTA0ODUtZmVhMC00ZjQwLWJjN2UtZmQyZmQyNzJkNjBmXkEyXkFqcGdeQXVyNTE2NjE5ODc@._V1_SX300.jpg
tt0144563,Racquel Untamed,1990,Adult,9.8,10,Henri Pachard,"Alex Storm, Racquel Darrian, Derrick Lane",74 min,N/A,N/A
tt11219324,Ending is the Beginning: The Mitch Lucker Memorial Show,2014,Music,9.8,10,Jerry Clubb,Aubin A. Sadiki,84 min,"On December 21, 2012, the metal community came together in an amazing way to celebrate the life of Mitch Lucker &amp; raise money for his daughter's future education with an unforgettable evening of collaborative performances between ...",https://m.media-amazon.com/images/M/MV5BMGU2NDBmOTYtNzdjOS00YmY0LTk0MjYtMGY1ZjAwNmE3ZTJmXkEyXkFqcGdeQXVyMTAxNTY1Nzg1._V1_SX300.jpg
tt15047258,Blind Surfer with Pete Gustin,2020,Reality-TV,9.8,10,Pete Gustin,Maggie Carpenter,N/A,"Pete Gustin is one of the world's most widely heard voice actors. He is also blind. After losing most of his eyesight, he decided to show the world that a disability wasn't going to slow him down. Instead of giving up and giving i...",https://m.media-amazon.com/images/M/MV5BZThjMjNhMjgtZWE4Ny00MmEzLTk2NjctNzI2ZDBmM2FjOTgwXkEyXkFqcGdeQXVyOTIxMDk1ODM@._V1_SX300.jpg
tt17077146,Rajdrohi Rajneta,2022,Documentary,9.8,10,"Jagat Nepal, Man Bahadur Thapa","Krishna Bahadur Gurung, Baladeb Majaganiya, Surya Bahadur Shrestha",47 min,N/A,https://m.media-amazon.com/images/M/MV5BMWNmMGRjNTItY2ZmMi00OWQzLWI4YzktYTU3NThlYmUxN2E4XkEyXkFqcGdeQXVyNzE5NDAyNjE@._V1_SX300.jpg
tt27404967,The Order of Things,2022,Documentary,9.8,10,"Ramona Badescu, Jeff Silva",Alexandru Badescu,72 min,"At ripe age of 90 years old, Alexandru gardens, jokes, and continues to repair watches in the workshop opened by his father in 1909, somewhere in southern Romania. But what is invisible to everyone, and what has changed his life f...",https://m.media-amazon.com/images/M/MV5BNTM2ZmQ3NWUtMzlhYS00OWY4LTlmOTktOTg3N2M3ZjA5MTZjXkEyXkFqcGdeQXVyNDYyNjM5MzM@._V1_SX300.jpg
tt31482393,Babymetal: Legend - Metal Galaxy,2020,Music,9.8,10,Chikara Tanaka,"Babymetal, Moa Kikuchi, Suzuka Nakamoto",136 min,Live concerts by Babymetal recorded on the 25. January 2020 and 26. January 2020 in Japan.,https://m.media-amazon.com/images/M/MV5BOTc4ZjFlMzktM2RhMy00NzY5LTgxMGYtMDY0YjJiYjRkNWY1XkEyXkFqcGdeQXVyMTU5NzQzNDg3._V1_SX300.jpg
tt6290022,Atrupt,2016,Thriller,9.8,10,Himmat Vans,"Neelam Bhanushali, Ayesha Qureshi, Mayra Awasthi",104 min,"Atrupt is a conflict story between three open minded spoiled girls, innocent lovers Babu &amp; Sapana and pervert police officer Rajat. it's a thriller game of murder, rape and unimaginable revenge.",https://m.media-amazon.com/images/M/MV5BNGI5MjFkNGItMWIxYS00NjYyLThjZjQtY2IxZGI3MTBmNThiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjYxNTI0MzM@._V1_SX300.jpg
tt6840618,Code of Revelation,2017,Drama,9.8,10,"David LI, Sophie Song","Peter Cao, Charles Chang, William Chen",46 min,"A bombshell video exposing secret atrocities, crucial product design files for a company-altering partnership, and a suddenly vanished key person. All of these mysteries center around the ...",https://m.media-amazon.com/images/M/MV5BNDg0OTgxOTUtZTJmYy00MWNjLWE5ZDctNzE1MDIxNWFiMDdiXkEyXkFqcGdeQXVyMjQ2NjA3ODc@._V1_SX300.jpg
tt6907244,Ikaw lang ang mamahalin: Camiguin,1995,Drama,9.8,10,Maryo J. de los Reyes,"Jomari Yllana, Gelli De Belen, Tiya Pusit",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjIzZDRlNTItNTJiYS00YmRhLWJkZWYtOGU1N2ZkOWIwNDcwXkEyXkFqcGdeQXVyMzMzMTQ2MzI@._V1_SX300.jpg
tt7234406,hitched,2017,\N,9.8,10,Kris Flink,"Rachelle Henry, Kelsi Umeko, Bryce Earhart",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOGVhM2UyZjMtNTRhMi00MzM0LWIyNWMtNTE5Y2JkNTVmNzM1XkEyXkFqcGdeQXVyMzYzNjcxODQ@._V1_SX300.jpg
tt10229640,Dancing on the Elephant,2025,Drama,9.8,9,"Julia Neill, Jacob Z. Smith","Amanda Brugel, Sheila McCarthy, Mary Walsh",N/A,"Faced with a future of chair-xercise and spoon-fed pudding, nursing home friends Nora and Edna attempt to break out of the ""fox farm"" and find a life worth sticking around for.",https://m.media-amazon.com/images/M/MV5BNDY2NDljOTktZGYwZC00ZDQ2LWFjNjItYmVhNTg0NWE5MTY1XkEyXkFqcGc@._V1_SX300.jpg
tt16384444,The 5 Seconds of Summer Show,2021,Music,9.8,9,"Jason Lester, Nick Lopez","5 Seconds of Summer, Michael Clifford, Luke Hemmings",76 min,N/A,https://m.media-amazon.com/images/M/MV5BNDFjZGFmYjEtYmU4MC00YzdlLTk1MDktN2ZkOWFmMzhiY2E3XkEyXkFqcGdeQXVyNTA4NTM1NDE@._V1_SX300.jpg
tt20769662,Griôs,2023,Documentary,9.8,9,Uilson França,"Gisele Barthar, Solange Cruz Bichara, Iya Denise T' Ògún Botelho",64 min,N/A,https://m.media-amazon.com/images/M/MV5BNDk4NDliMzktZGU4Zi00MWY4LTk2MzktNTJkMjgyZTY0ZGMwXkEyXkFqcGdeQXVyMTI4ODk0Mjkx._V1_SX300.jpg
tt27957223,Suka Bhaira Sholay,2023,\N,9.8,9,Snehasis Das,"Satya Ranjan, Sukant Rath, Anubha Sourya",N/A,"A man Suka of Buguda, a village in Ganjam district who is a die-hard fan of Amitabh Bachchan. To brush off his body-shaming he tries to imitate his screen idol and recreates the magic of the 'SHOLAY' with some real-life adaptations.",https://m.media-amazon.com/images/M/MV5BMDc5NWRjMGItNGQzNC00NWRjLWEyZmMtNmZkZDU3NjFlNmI3XkEyXkFqcGdeQXVyMTI3OTMyMDI2._V1_SX300.jpg
tt31114780,Jacket Thieves,2024,Drama,9.8,9,Luke Hart-Moynihan,"Rylee White, Omar A. Said",74 min,N/A,https://m.media-amazon.com/images/M/MV5BMjI1YTIyNzAtOWEzMy00MmMxLTg4ZTItMGZjNDZlZTAzNmZhXkEyXkFqcGc@._V1_SX300.jpg
tt3222868,L'uomo dai quattro nomi,2013,"Biography,History",9.8,9,Claudio Costa,Alessandro D'Antonio,46 min,N/A,https://m.media-amazon.com/images/M/MV5BNmE3MDUxZDktODM1My00OTU5LThiMzMtMGQ0MzU5YjEzMGVkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg
tt32743707,Indie Deal,2024,Drama,9.8,9,"Perry T Peters, Warren Upchurch","Warren Upchurch, Derrick Ballard Jr., Swoe Da Poet",N/A,"Gambler Tyrone borrows from gangsters, his wife dies in confrontation. He escapes, moves towns but past catches up in sequel where he seeks redemption, overcoming challenges from previous decisions.",https://m.media-amazon.com/images/M/MV5BNGJkZWY5YjMtYzlhNS00ZjA5LTkzOTEtZmRmYWJmNjIyMDZjXkEyXkFqcGc@._V1_SX300.jpg
tt33037052,It's A to Z: The Art of Arleen Schloss,2024,Documentary,9.8,9,Stuart Ginsberg,"Judy Alvarez, Peter Cramer",63 min,N/A,N/A
tt33145207,Agamemnon,2025,Drama,9.8,9,Gabriel Rios-Hannon,"Lyric Baker, Jostlyne Erbaugh, Daniel Mueller",N/A,"Written in 456 BC, Agamemnon is considered a foundation of Western Literature. The beautiful translation by British poet laureate Ted Hughes captures themes of arrogance, betrayal, and the thirst for absolute power that transcends...",https://m.media-amazon.com/images/M/MV5BYjNiNTc1NjAtOTZiZS00NzA2LTlkYTgtNTIwMTRiYjU5NTBiXkEyXkFqcGc@._V1_SX300.jpg
tt35440401,Patchwork Family,2024,"Documentary,Music",9.8,9,Sara Sulej,"Connell Johnny Irvine, Paul Pauly McDonagh, Laura Corcoran",56 min,"Patchwork Family is a documentary showcasing a passion for life, music, and creation. The band consists of 12 musicians. The film delves into the lives of each band member, exploring their history, and gradually assembles the indi...",https://m.media-amazon.com/images/M/MV5BZmY5N2EwZDQtMmIzMS00Njk4LTk2YjUtZjYwNWNlZGE5ZGE0XkEyXkFqcGc@._V1_SX300.jpg
tt5005448,Silhouette Secrets,2015,Documentary,9.8,9,Andi Reiss,Charles Burns,65 min,"Silhouette Secrets is a one-hour TV documentary in which a modern-day silhouette artist takes a journey back in time to explore the history of his shadowy art, asking the question ""Where did it come from?"". On the way he meets the...",https://m.media-amazon.com/images/M/MV5BYjJmZmQ4ODctZGFiZS00MzNjLWJlYjAtNmNiNGIwNzM2MzAwXkEyXkFqcGdeQXVyNjExMDc1MTM@._V1_SX300.jpg
tt5594612,Institutionalized,2015,Drama,9.8,9,Ms. Michelle,"Mervin Alexander, Eddie Kane Baker, Amanda Bates-Ross",N/A,N/A,N/A
tt6022188,L'ultimo sparviero,2016,History,9.8,9,Claudio Costa,"Cesare Palmieri, Maria Teresa Pincetti, Charles de Gaulle",57 min,N/A,N/A
tt7254996,La carica di Isbuscenskij,2017,History,9.8,9,Claudio Costa,"Giancarlo Cioffi, Silvano Abba, Alessandro Bettoni Cazzago",98 min,N/A,https://m.media-amazon.com/images/M/MV5BNDViOWY0OTItZjFhNS00NjJkLWE0MzgtZTk0Y2Q5YTFhYWI3XkEyXkFqcGdeQXVyMTEzNDA3Ng@@._V1_SX300.jpg
tt7386212,I Found My Heart in Sante Fe,2017,Romance,9.8,9,Bona Fajardo,"Roxanne Barcelo, Will Devaughn",62 min,N/A,https://m.media-amazon.com/images/M/MV5BMjNiNmM2OGYtODZhNC00NjQ4LTk2YzYtZDNhZjg1ZmM4MmI1XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_SX300.jpg
tt0156768,Manik Raitong,1984,\N,9.8,8,Ardhendu Bhattacharya,"Chetana Das, Sheba Diengdoh, Benjamin Khongnor",149 min,N/A,N/A
tt0332090,Gottzfart,1994,\N,9.8,8,Mike Huber,Hanspeter Müller,N/A,N/A,N/A
tt10245960,The Invisible Visible,2022,Documentary,9.8,8,"Kireet Khurana, Harsh Doshi","Kireet Khurana, Kireet Khurana, Tehzeeb Khurana",N/A,THE INVISIBLE VISIBLE is a poignant 'Impact' documentary-feature on the estimated 70 million homeless people in India. It draws attention towards these 'invisibles' and seeks to 'visibilize' them. The sordid stories of the homeles...,https://m.media-amazon.com/images/M/MV5BN2NlMTJhMDQtZjUyYy00NjdhLWIzOTUtMmVjMmNjZDcyMTM2XkEyXkFqcGc@._V1_SX300.jpg
tt13139222,Before You Go-Love,2020,"Drama,Romance",9.8,8,"Tarun Rastogi, Shashank Shekhar Singh","Neeta Iyer, Vibhu Kaushik, Piyush Kumar",52 min,"The story opens up in the time of Pandemic, when the world was in pause mode and India announced a complete lockdown on the 22nd of March 2020. An Indian student who was studying in Chennai (a metro City in India), came back to hi...",https://m.media-amazon.com/images/M/MV5BNGI1MmVkY2MtNDlkOC00YmRmLTljNjgtZDBlZTk1NGJiNGNiXkEyXkFqcGdeQXVyNjg4Nzg4MjQ@._V1_SX300.jpg
tt14309356,Almost an Island,2021,Documentary,9.8,8,Jonathan VanBallenberghe,"Jonathan VanBallenberghe, Sharon Wahl, Jonathan VanBallenberghe",56 min,"ALMOST AN ISLAND is a cinematic portrait of the Goodwins, an Inupiaq family living above the Arctic Circle in Kotzebue, Alaska. T",https://m.media-amazon.com/images/M/MV5BMDhlOGI4ZTUtYzJhMi00MzZjLWE0MjQtNzlkZTBkYzE5NzY2XkEyXkFqcGdeQXVyMjIwODE2MjU@._V1_SX300.jpg
tt18247294,The Wired Prut,2011,Documentary,9.8,8,Leontina Vatamanu,"Leontina Vatamanu, Leontina Vatamanu, Virgiliu Margineanu",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmQyYTE4YTUtYzE2ZC00N2E4LWExMWUtNGZhYzIxYmY4OGEzXkEyXkFqcGdeQXVyMTQ5OTI4NDM4._V1_SX300.jpg
tt18247406,Carnaval Devoto,2015,Documentary,9.8,8,Regiana Queiroz,"Osvaldina Evangélica, Melissa Lyfer, Angélica Maués",54 min,N/A,https://m.media-amazon.com/images/M/MV5BODU1NmI5ZjItOTJkNi00Mjg0LWFlYTctOTY1MzI5YjJjZDUyXkEyXkFqcGdeQXVyMjExMDU2MTU@._V1_SX300.jpg
tt4250488,Bringing the Fallen Home,2014,Documentary,9.8,8,Cliff Springs,Craig Melvin,N/A,"Bringing the Fallen Home is a powerful and emotional film about real American heroes -- the brave fallen warriors who gave everything, and the brave families they left behind.",https://m.media-amazon.com/images/M/MV5BYjZhNzY2YTEtY2I2My00NGUxLWFmZDktYzRiYjk2MzgxNzk4L2ltYWdlXkEyXkFqcGdeQXVyNTY4ODg5Mjk@._V1_SX300.jpg
tt5277156,Sunflower Seed,2013,"Biography,History",9.8,8,Pascal Adant,"Gaëtan Wenders, Françoise Oriane, Fabrice Boutique",18 min,"June 1880. Vincent van Gogh shares the hardships of the Borains, the inhabitants of an area of Wallonia in Belgium.",https://m.media-amazon.com/images/M/MV5BNmM0NzI3MmYtNDdkMi00MDk2LWIxYmEtMzYxOTM2Yzk0MDczXkEyXkFqcGdeQXVyMjIzNDMxMTc@._V1_SX300.jpg
tt5870798,Somebody's Daughter,2004,Drama,9.8,8,Robert Cunningham,"Andrew Adamson, Christina Ayllon, Niamh Bowen",76 min,Marnie is a girl who has a troubled past. Family life was not as it should have been for her as a little girl. Years later having run from her demons she is back in her home city and old memories are back to haunt her.,https://m.media-amazon.com/images/M/MV5BMzEzNWE5NzktZTg4YS00YzAxLWIyZDktMDM2OWQ1OTdlYjk2XkEyXkFqcGdeQXVyNjcwODI3Nzk@._V1_SX300.jpg
tt6798336,Dalla Regia Marina alla Decima Mas,2017,History,9.8,8,Claudio Costa,Angelo Angelini,45 min,N/A,https://m.media-amazon.com/images/M/MV5BMTk1Y2RlMzEtNmRiMi00OWNlLWE2ZmItMDE0MTQwMGE5OTE4XkEyXkFqcGdeQXVyMTEzNDA3Ng@@._V1_SX300.jpg
tt7814732,Mr. Texas,1951,"Drama,Western",9.8,8,Dick Ross,"Cliff Barrows, Jerry Beavan, Billy Graham",65 min,N/A,N/A
tt0218278,Freedom Had a Price,1994,Documentary,9.8,7,Yurij Luhovy,Paul Almond,56 min,N/A,https://m.media-amazon.com/images/M/MV5BNmNhNjYxMzAtNzdmOS00NDA4LTk2YjMtNzUwZmNlZjBmN2FmXkEyXkFqcGdeQXVyNzI4MDMyMTU@._V1_SX300.jpg
tt0344146,One Ten: Two Forty,1993,Documentary,9.8,7,Brian Bleak,"Jeff Booth, Tom Carroll, Ross Clarke-Jones",58 min,N/A,N/A
tt0429713,Bursa senfonisi,1934,\N,9.8,7,Nazim Hikmet,Nazim Hikmet,N/A,N/A,N/A
tt11006990,Marineros,2019,Drama,9.8,7,Anthony Hernandez,"Michael De Mesa, Paul Hernandez, Claire Ruiz",120 min,N/A,https://m.media-amazon.com/images/M/MV5BNTUxODc4Y2MtZDcyZi00MzRjLTg1MTAtNjZhNDJlNGVhNGQyXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_SX300.jpg
tt1268231,Jiwa remaja,1975,"Action,Crime,Drama",9.8,7,Jamil Sulong,"Hail Amir, Uji Rashid, Yusof Haslam",115 min,N/A,https://m.media-amazon.com/images/M/MV5BNjMxM2M1NjYtYzkyYy00MTQwLTk1YzYtMjk5NzVmMGY4YmM4XkEyXkFqcGdeQXVyNDkyMzMyODM@._V1_SX300.jpg
tt14231578,Duti Mon,2011,Drama,9.8,7,Subhash Sen,"Ashok Kumar, Ranjit Mallick, Rohit",N/A,N/A,N/A
tt15687336,Khyonachar,2021,Drama,9.8,7,Sourav Baishya,"Kulada Bhattacharya, Layan Ranjan, Himanshu Gogoi",N/A,"After the elder son and his family died in a car accident and disowning his younger son,Hitu Prasad has become lonely and reclusive. He is always busy with himself, unclean and has rejected religion. Hitu Prasad's younger son Ranjan ",https://m.media-amazon.com/images/M/MV5BOWZlNmI5ZTUtMTVhNy00ZDQwLTk3MmItNGVkODcxMjVkMWQ0XkEyXkFqcGdeQXVyMTE2MTg4MTU3._V1_SX300.jpg
tt16245226,Forever Endeavor,2024,Documentary,9.8,7,"Jonathan Mann, Mary Anne Rothberg","Jim Lovell, Marc Mellon, Robert Osborne",75 min,"If you are reading this, one day you will be dead. Hard truths and dark humor abound in this unorthodox documentary as a kaleidoscope of characters embarks on a serpentine exploration of existential questions about legacy, remembr...",https://m.media-amazon.com/images/M/MV5BMTY5NzAzNjgtZjgyNy00ZTk1LWE1NTQtODkxMTYwM2IyYjE3XkEyXkFqcGdeQXVyNjEwNzMxNw@@._V1_SX300.jpg
tt20768698,Pelas estradas do teatro levando cidadania,2014,Documentary,9.8,7,Uilson França,"Danillo Bethon, Raphael Bueno, Eduardo Chagas",69 min,"The Theatre Road, starkly portrays the battle of a theater group to perform your office and lead to the general public as to which see the world with an iconic show that portrays issues, citizenship, prejudice, loneliness, rights ...",https://m.media-amazon.com/images/M/MV5BNWM4NWVlNmQtOTVhYS00MTA1LTgxYjMtZTJhNTQxMjlkZDgyXkEyXkFqcGdeQXVyMTI4ODk0Mjkx._V1_SX300.jpg
tt22093074,Big Ass Bhabhi,2022,Adult,9.8,7,N/A,"Rosie Cage, Niks Indian",60 min,"Big Ass Horny Bhabhi was home alone and fingering herself in her bedroom when the Devar Ji heard her sighs and moans and peaked into her bedroom. Bhabhi was rubbing her pussy and moaning-""MUJHE LUND DO"" (GIVE ME DICK) That was eno...",N/A
tt26747849,Squirting MILFs,2022,Adult,9.8,7,Miles Long,"Adriana Chechik, Nina Elle, Alexis Fawx",N/A,N/A,N/A
tt32729017,Protean,2025,Thriller,9.8,7,Antwan Booker,"Le'Roy Kester, Tio Ragland, Gina Padilla",141 min,"A successful widowed man, missing his beloved wife, who wants to put the past behind him, starts to date again by making multiple friendships. Demented and delusional, David Stokes can't manage his anxiety.",https://m.media-amazon.com/images/M/MV5BMWE4ZjBmZDgtMGUyYi00MTRlLTg4YmEtZDRjOWQ0OTcyOGRiXkEyXkFqcGc@._V1_SX300.jpg
tt34869597,Jagga Tax,2002,Action,9.8,7,Masood Butt,"Shaan Shahid, Asad Bukhari, Saima Noor",150 min,N/A,N/A
tt37675560,Rayba Imandar,2025,Drama,9.8,7,Sayeed Akhtar,"Naresh Gadekar, Vijay Gumgaokar, Balu Ingle",120 min,"Rayba Imandar is a loyal and honest party Party worker who aspires to become President in the local elections. Faced with internal politics, corruption, and betrayal, his journey highlights the struggle of staying True.",https://m.media-amazon.com/images/M/MV5BMmI2MDZjZDQtOGYzNy00NmE4LWEwM2QtM2E1MzZkODE2MWIwXkEyXkFqcGc@._V1_SX300.jpg
tt8449430,Yeshurun in 6 Chapters,2018,Documentary,9.8,7,Amichai Chasson,"Dror Burstein, Oded Carmeli, Eliaz Cohen",55 min,"The great outsider poet Avot Yeshoron was the first to write about the Naqba, mixing Hebrew, Arabic and Yiddish. Haunted for most of his life, he gained great respect in his final years, becoming a hero of a generation.",https://m.media-amazon.com/images/M/MV5BNGI3YjA5ZTUtOGQwMy00NzU0LTkyOWEtNzhkNjNjY2U0MGE1XkEyXkFqcGdeQXVyNzk5MTE1NjI@._V1_SX300.jpg
tt8883466,Anything You Lose,2019,Documentary,9.8,7,Irina Vodar,"David Barad, Kaushal Kadam, Jacques Moritz",64 min,Director's seven-year personal journey through assisted reproduction results in an eye-opening study of prolonged exposure to IVF treatment and the underlying marketing drive behind the medical system of reproductive technologies.,https://m.media-amazon.com/images/M/MV5BMjdiYzk0OTEtNTE3OS00NzNlLTk1ZDEtY2FjYTBhZmRkYmZhXkEyXkFqcGdeQXVyOTM0NTI5Nw@@._V1_SX300.jpg
tt9213214,Looking For A Heart Of Gold,2022,Drama,9.8,7,Rudolf Mestdagh,"Pamelli Marafon, Rudolf Mestdagh, Ka Ribas",80 min,N/A,https://m.media-amazon.com/images/M/MV5BZWJmMDNkZWEtZWQxYy00Y2NhLWI1OGItZjA3OGJkN2M2NDhjXkEyXkFqcGdeQXVyMDgxODc5NA@@._V1_SX300.jpg
tt0173749,Csonka Bereg,1989,Documentary,9.8,6,Sándor Sára,"Sándor Sára, Sándor Sára, Sándor Kurucz",152 min,N/A,N/A
tt10693484,Venice Carnival Unmasked,2019,Documentary,9.8,6,Ellis Gardiner,Tim Fenn,99 min,"Set in one of the most beautiful cities in the world, Gardiner and John bring the fairy tale and magic of Venice Carnival to the movie scene with a collection of heartfelt and bewitching stories",https://m.media-amazon.com/images/M/MV5BZDA5NzZhMzAtM2ZlZS00YzZkLTk2MGQtM2E2ZDQzODk1YWY3XkEyXkFqcGdeQXVyODg3MTc5OTc@._V1_SX300.jpg
tt11046672,Jaaneman,2014,Drama,9.8,6,Arvind Choubey,"Khesari Lal Yadav, Kajal Raghwani, Shikha Mishra",156 min,N/A,N/A
tt32097050,Genocide in the Wildflower State,2024,Documentary,9.8,6,Frank Rijavec,Kelton Pell,59 min,Thousands of Aboriginal children were taken from their families and communities under a government program that attempted to eliminate the so-called 'half-caste problem' in twentieth century Western Australia. Fearing that a growi...,N/A
tt32776451,A Thousand Forests,2024,Drama,9.8,6,Hanz Florentino,"Dennah Bautista, Santino Santiago, Ramjean Entera",117 min,"Five teenagers join the prestigious Philippine Forest Camp for a chance to travel the world. As they navigate this journey, they unearth far more than exotic landscapes.",https://m.media-amazon.com/images/M/MV5BMDkxYTk2NGItNGVhZC00MGI1LWFlN2ItMzI3NTk5NWUwMmQzXkEyXkFqcGc@._V1_SX300.jpg
tt35665501,Swedishkayt: YidLife Crisis in Stockholm,2025,Documentary,9.8,6,"Eli Batalion, Jamie Elman","Eli Batalion, Jamie Elman, Eli Batalion",77 min,N/A,https://m.media-amazon.com/images/M/MV5BNjEyMTcxOWQtMmMxZC00ZWM1LThkMTAtMjdlOTMwYjc5NmM2XkEyXkFqcGc@._V1_SX300.jpg
tt36820134,Gali Gali Theatre,2025,Drama,9.8,6,Rahul Tiwari,"Rahul Tiwari, Himanshee Lakhmani, Bachan Pachehra",N/A,"This is a Theatre group, its director is Rahul Tiwari, Since 1999 Rahul Tiwari has been working as a film editor in the film Industry in Mumbai. Many of his films have also received National Awards and International Awards.",N/A
tt36962752,Uma Chamada Furry,2025,Documentary,9.8,6,Paola Champi Vega Cat,"Paola Champi Vega Cat, Rafael Alziro, Paulo Pessôa Neto Pulim Panetone",50 min,N/A,N/A
tt37897087,A Knight in Tinfoil,2025,Fantasy,9.8,6,Maverick Johnstone,"Madeline Cook, Maverick Johnstone, Simon Park",48 min,"The life of a teenager and a knight are intertwined, and come to a chaotic head.",https://m.media-amazon.com/images/M/MV5BMzEwOGYwY2UtNTU2Yy00MjMwLWE5NDktN2UwYTRjMmRiODZlXkEyXkFqcGc@._V1_SX300.jpg
tt5289066,La pas prin Bucuresti,2015,Documentary,9.8,6,Florin Andreescu,Sandu Mihai Gruia,N/A,"Enthusiastically rediscovered by its own inhabitants, thronged with tourists seduced by the melange of contrasts that is the city's street life, today's Bucharest is, one has to admit, terribly attractive.",N/A
tt17348910,Part-Time,1996,Comedy,9.8,5,Sarif Qurbanaliyev,"Yasar Nuriyev, Macnun Hacibayov, Telman Adigözalov",88 min,N/A,N/A
tt35396881,Stabbed in the Face: The Rise and Fall of the World's Most Violent Band,2023,"Documentary,Music",9.8,5,Eric Griffin,"Gene Altieri, Frank Barlow, Mike Beer",90 min,"An alternative documentary following the trail of blood and carnage of Philadelphia's own Deathmatch Rock n' Roll pioneers, Eat the Turnbuckle, from beer-soaked bars to the largest stage in the world of metal.",https://m.media-amazon.com/images/M/MV5BYjMyMTAzZDAtNDA3MS00ODkwLThhYmYtYWM5MDI4ZmJkY2I2XkEyXkFqcGc@._V1_SX300.jpg
tt35663594,Tóxico Narcisista,2024,Drama,9.8,5,Nicolás Quindt,"Zoe Bertona, Ariel Ottaviani, Nicolás Quindt",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZGNmOWJjMTgtOTUwYy00MmM2LWE2NDgtOGM2ZGE5MmU3Nzk1XkEyXkFqcGc@._V1_SX300.jpg
tt37928085,Devoured,2015,"Drama,Thriller",9.8,5,Tom de Beus,"Joey Blangé, Anastasia Reshetnikova",N/A,"A man battles a rising tide of violent hallucinations after running out of his anti-psychotic medication, forcing him to question whether he can trust his mind-or protect the woman he loves.",N/A
tt38261759,Ik Tere Kar K,2025,Drama,9.8,5,Bunty Jandwalia,"Prabh Gill, Kamal Khangura, Fatima Alvi",117 min,N/A,N/A
tt38628151,Children of Yamato,2025,Documentary,9.8,5,"John H. LaDue Jr., Jennifer LaDue Miyagawa","N/A, N/A",80 min,N/A,N/A
tt38702663,Super-Yusuf,2025,Comedy,9.8,5,N/A,"Naomi Anime, PJ Cykranosh Bendy, Vladlen Bendy",N/A,N/A,N/A
